,Day,Platform,Campaign Name,Campaign Type,Impressions,Clicks,Conversions,Revenue,Spend,Region,AdCreative,CTR,CPA,CPC,CPM
157,03/01/23,Instagram,Instagram-Retargeting,Retargeting,10066,1038,31,"£7,711.35££",£3134.6,West Midlands,CreativeC,0.10311941188158157,£101.12,£3.02,£311.40
158,03/01/23,YouTube,YouTube-Prospecting,Prospecting,92631,1759,15,"£7,868.82££",£812.34,East of England,CreativeA,0.018989323228724726,£54.16,£0.46,£8.77
159,03/01/23,YouTube,YouTube-Retargeting,Retargeting,60247,1486,74,"£6,789.17££",£3186.75,Wales,CreativeB,0.024665128554118877,£43.06,£2.14,£52.89
160,03/01/23,YouTube,YouTube-Prospecting,Prospecting,76962,47,151,"£3,927.81££",£6977.91,Yorkshire and the Humber,CreativeC,0.0006106909903588785,£46.21,£148.47,£90.67
161,03/01/23,TikTok,TikTok-Prospecting,Prospecting,66738,2477,11,"£8,956.25££",£6123.38,Yorkshire and the Humber,CreativeB,0.03711528664329168,£556.67,£2.47,£91.75
162,03/01/23,SnapChat,SnapChat-Prospecting,Prospecting,46035,690,209,"£12,857.11££",£3225.26,North West,CreativeA,0.014988595633756924,£15.43,£4.67,£70.06
163,03/01/23,TikTok,TikTok-Retargeting,Retargeting,72412,1079,171,"£9,627.86££",£1672.74,London,CreativeA,0.014900845163785007,£9.78,£1.55,£23.10
164,03/01/23,YouTube,YouTube-Prospecting,Prospecting,26511,3882,25,"£6,595.16££",£2933.02,East of England,CreativeA,0.14642978386330202,£117.32,£0.76,£110.63
165,03/01/23,Instagram,Instagram-Prospecting,Prospecting,71534,616,67,"£14,462.54££",£1432.75,London,CreativeC,0.00861128973634915,£21.38,£2.33,£20.03
166,03/01/23,Facebook,Facebook-Prospecting,Prospecting,32179,1033,33,"£13,234.20££",£1371.82,West Midlands,CreativeC,0.03210168122067187,£41.57,£1.33,£42.63
167,03/01/23,SnapChat,SnapChat-Retargeting,Retargeting,29033,1984,31,"£10,865.79££",£2281.71,South East,CreativeA,0.06833603141253057,£73.60,£1.15,£78.59
168,03/01/23,SnapChat,SnapChat-Prospecting,Prospecting,104147,3248,200,"£9,621.51££",£3686.53,East Midlands,CreativeC,0.03118668804670322,£18.43,£1.14,£35.40
169,03/01/23,TikTok,TikTok-Prospecting,Prospecting,48842,956,29,"£11,458.02££",£3498.11,West Midlands,CreativeA,0.019573318045944064,£120.62,£3.66,£71.62
170,03/01/23,SnapChat,SnapChat-Prospecting,Prospecting,66505,2043,217,"£6,254.32££",£2448.66,Yorkshire and the Humber,CreativeB,0.03071949477482896,£11.28,£1.20,£36.82
171,03/01/23,YouTube,YouTube-Retargeting,Retargeting,68975,1160,39,"£1,372.20££",£401.74,Northern Ireland,CreativeA,0.016817687567959407,£10.30,£0.35,£5.82
172,03/01/23,YouTube,YouTube-Prospecting,Prospecting,94499,398,10,"£3,068.70££",£2065.44,South East,CreativeC,0.004211684779733119,£206.54,£5.19,£21.86
173,03/01/23,TikTok,TikTok-Prospecting,Prospecting,9917,270,74,"£10,952.43££",£2946.6,Wales,CreativeB,0.027225975597458908,£39.82,£10.91,£297.13
174,03/01/23,YouTube,YouTube-Retargeting,Retargeting,23470,2509,33,"£4,136.78££",£601.86,South West,CreativeA,0.10690242863229654,£18.24,£0.24,£25.64
175,03/01/23,Instagram,Instagram-Retargeting,Retargeting,65971,1009,63,"£13,315.84££",£3179.22,South East,CreativeC,0.015294599142047264,£50.46,£3.15,£48.19
176,03/01/23,TikTok,TikTok-Retargeting,Retargeting,84354,1390,42,"£6,946.06££",£8769.64,Wales,CreativeC,0.0164781753088176,£208.80,£6.31,£103.96
177,03/01/23,Instagram,Instagram-Prospecting,Prospecting,58804,708,20,"£7,779.73££",£955.74,Scotland,CreativeC,0.012039997279096661,£47.79,£1.35,£16.25
178,03/01/23,Facebook,Facebook-Prospecting,Prospecting,74308,514,247,"£1,608.34££",£491.82,Yorkshire and the Humber,CreativeB,0.006917155622544006,£1.99,£0.96,£6.62
179,03/01/23,Instagram,Instagram-Prospecting,Prospecting,89912,1435,92,"£8,159.47££",£2700.19,London,CreativeA,0.01596004982649702,£29.35,£1.88,£30.03
180,03/01/23,Facebook,Facebook-Prospecting,Prospecting,24526,1618,62,"£2,857.30££",£2314.07,East of England,CreativeA,0.0659708064910707,£37.32,£1.43,£94.35
181,04/01/23,Facebook,Facebook-Retargeting,Retargeting,41667,859,117,"£6,466.99££",£3801.55,North West,CreativeB,0.020615835073319412,£32.49,£4.43,£91.24
182,04/01/23,Instagram,Instagram-Retargeting,Retargeting,50042,1981,265,"£13,916.96££",£1141.05,North East,CreativeC,0.03958674713240878,£4.31,£0.58,£22.80
183,04/01/23,TikTok,TikTok-Retargeting,Retargeting,57013,1228,65,"£11,065.78££",£3862.19,Northern Ireland,CreativeB,0.021538947257642993,£59.42,£3.15,£67.74
184,04/01/23,SnapChat,SnapChat-Prospecting,Prospecting,28289,3025,38,"£13,464.72££",£2078.59,East of England,CreativeA,0.10693202304782778,£54.70,£0.69,£73.48
185,04/01/23,Instagram,Instagram-Prospecting,Prospecting,68329,2281,76,"£13,990.98££",£3378.27,South East,CreativeC,0.03338260475054516,£44.45,£1.48,£49.44
186,04/01/23,Facebook,Facebook-Prospecting,Prospecting,67094,72,52,"£1,379.50££",£6405.17,West Midlands,CreativeC,0.001073121292514979,£123.18,£88.96,£95.47
187,04/01/23,Instagram,Instagram-Prospecting,Prospecting,74754,581,130,"£7,186.91££",£592.56,North East,CreativeC,0.007772159349332477,£4.56,£1.02,£7.93
188,04/01/23,YouTube,YouTube-Retargeting,Retargeting,44252,1346,42,"£4,143.80££",£3562.17,Yorkshire and the Humber,CreativeB,0.030416704329747808,£84.81,£2.65,£80.50
189,04/01/23,Facebook,Facebook-Retargeting,Retargeting,40734,374,118,"£2,571.55££",£5383.91,Scotland,CreativeB,0.009181519124073256,£45.63,£14.40,£132.17
190,04/01/23,TikTok,TikTok-Prospecting,Prospecting,88350,27,32,"£10,296.58££",£5856.7,London,CreativeC,0.0003056027164685908,£183.02,£216.91,£66.29
191,04/01/23,SnapChat,SnapChat-Retargeting,Retargeting,24639,2300,211,"£5,691.72££",£2978.44,Northern Ireland,CreativeA,0.09334794431592192,£14.12,£1.29,£120.88
192,04/01/23,Instagram,Instagram-Retargeting,Retargeting,110460,1278,160,"£10,507.09££",£1521.89,North West,CreativeB,0.011569799022270505,£9.51,£1.19,£13.78
193,04/01/23,Facebook,Facebook-Retargeting,Retargeting,2797,1073,23,"£13,678.13££",£7978.45,East Midlands,CreativeA,0.38362531283518053,£346.89,£7.44,£2852.50
194,04/01/23,YouTube,YouTube-Prospecting,Prospecting,31985,1930,9,"£1,141.40££",£1139.55,East Midlands,CreativeB,0.06034078474284821,£126.62,£0.59,£35.63
195,04/01/23,Facebook,Facebook-Retargeting,Retargeting,69186,1133,51,"£2,525.72££",£2063.61,Yorkshire and the Humber,CreativeB,0.016376145462954933,£40.46,£1.82,£29.83
196,04/01/23,YouTube,YouTube-Retargeting,Retargeting,22434,2174,40,"£6,126.75££",£509.93,Wales,CreativeA,0.09690648123384149,£12.75,£0.23,£22.73
197,04/01/23,TikTok,TikTok-Retargeting,Retargeting,35260,2648,12,"£1,717.17££",£1850.98,Scotland,CreativeA,0.07509926262053318,£154.25,£0.70,£52.50
198,04/01/23,SnapChat,SnapChat-Retargeting,Retargeting,37741,32,71,"£9,993.20££",£6774.95,East of England,CreativeC,0.0008478842637979916,£95.42,£211.72,£179.51
199,04/01/23,TikTok,TikTok-Retargeting,Retargeting,69666,845,279,"£9,046.88££",£926.03,Wales,CreativeC,0.01212930267275285,£3.32,£1.10,£13.29
200,04/01/23,Instagram,Instagram-Prospecting,Prospecting,17268,992,62,"£11,388.00££",£1926.9,North West,CreativeA,0.05744730136668983,£31.08,£1.94,£111.59
201,04/01/23,Facebook,Facebook-Retargeting,Retargeting,62146,1457,111,"£6,858.05££",£1234.46,London,CreativeC,0.02344479129791137,£11.12,£0.85,£19.86
202,04/01/23,YouTube,YouTube-Retargeting,Retargeting,49577,139,42,"£8,957.75££",£4267.22,East Midlands,CreativeC,0.002803719466688182,£101.60,£30.70,£86.07
203,04/01/23,YouTube,YouTube-Prospecting,Prospecting,90643,340,96,"£2,630.99££",£1017.9,London,CreativeA,0.003750979115872158,£10.60,£2.99,£11.23
204,04/01/23,Facebook,Facebook-Retargeting,Retargeting,42346,1210,91,"£10,142.46££",£3273.77,East Midlands,CreativeB,0.028574127426439333,£35.98,£2.71,£77.31
205,04/01/23,Facebook,Facebook-Prospecting,Prospecting,13183,247,16,"£9,139.46££",£6337.79,Northern Ireland,CreativeC,0.018736251232648108,£396.11,£25.66,£480.75
206,04/01/23,Instagram,Instagram-Prospecting,Prospecting,93263,847,183,£852.93££,£2249.89,London,CreativeB,0.009081843818020009,£12.29,£2.66,£24.12
207,04/01/23,TikTok,TikTok-Prospecting,Prospecting,76979,2221,93,"£4,098.65££",£2863.12,West Midlands,CreativeC,0.0288520245781317,£30.79,£1.29,£37.19
208,04/01/23,YouTube,YouTube-Prospecting,Prospecting,29224,964,194,"£9,539.52££",£1799.7,South West,CreativeC,0.032986586367369286,£9.28,£1.87,£61.58
209,04/01/23,Instagram,Instagram-Retargeting,Retargeting,61621,2144,48,"£13,683.32££",£3216.42,London,CreativeB,0.03479333344152156,£67.01,£1.50,£52.20
210,04/01/23,TikTok,TikTok-Retargeting,Retargeting,69161,2275,27,"£5,792.68££",£4257.31,South East,CreativeA,0.0328942612165816,£157.68,£1.87,£61.56
211,04/01/23,Instagram,Instagram-Prospecting,Prospecting,20608,216,133,"£2,437.27££",£2411.37,South West,CreativeC,0.01048136645962733,£18.13,£11.16,£117.01
212,04/01/23,YouTube,YouTube-Retargeting,Retargeting,77408,774,54,"£11,565.96££",£1564.52,North East,CreativeC,0.00999896651508888,£28.97,£2.02,£20.21
213,04/01/23,Facebook,Facebook-Prospecting,Prospecting,32640,903,16,"£1,179.80££",£7805.64,North East,CreativeA,0.027665441176470587,£487.85,£8.64,£239.14
214,04/01/23,Facebook,Facebook-Retargeting,Retargeting,78786,603,143,"£9,075.19££",£1112.26,West Midlands,CreativeA,0.007653644048435001,£7.78,£1.84,£14.12
215,04/01/23,TikTok,TikTok-Retargeting,Retargeting,25582,1528,237,"£10,107.28££",£900.31,North West,CreativeC,0.05972949730279103,£3.80,£0.59,£35.19
216,04/01/23,SnapChat,SnapChat-Prospecting,Prospecting,26078,3498,35,"£7,390.04££",£2845.72,West Midlands,CreativeA,0.13413605337832657,£81.31,£0.81,£109.12
217,04/01/23,TikTok,TikTok-Retargeting,Retargeting,64102,639,200,"£5,123.30££",£978.14,South East,CreativeB,0.00996848772269196,£4.89,£1.53,£15.26
218,04/01/23,SnapChat,SnapChat-Prospecting,Prospecting,15239,410,174,"£7,570.38££",£747.67,East Midlands,CreativeB,0.02690465253625566,£4.30,£1.82,£49.06
219,04/01/23,Instagram,Instagram-Retargeting,Retargeting,5617,1120,27,"£4,653.83££",£2284.45,Scotland,CreativeA,0.19939469467687376,£84.61,£2.04,£406.70
220,04/01/23,Instagram,Instagram-Retargeting,Retargeting,27136,1841,218,"£1,231.95££",£3156.6,South East,CreativeC,0.06784345518867925,£14.48,£1.71,£116.33
221,04/01/23,YouTube,YouTube-Retargeting,Retargeting,20879,1608,52,"£10,580.36££",£943.54,London,CreativeC,0.07701518271947891,£18.14,£0.59,£45.19
222,04/01/23,SnapChat,SnapChat-Prospecting,Prospecting,7786,105,74,"£6,073.53££",£7896.37,North East,CreativeC,0.01348574364243514,£106.71,£75.20,£1014.18
223,04/01/23,YouTube,YouTube-Prospecting,Prospecting,46461,189,33,"£10,667.68££",£134.73,East Midlands,CreativeB,0.0040679279395622134,£4.08,£0.71,£2.90
224,04/01/23,Facebook,Facebook-Prospecting,Prospecting,78314,1504,153,"£4,910.79££",£4446.32,Wales,CreativeB,0.01920473989325025,£29.06,£2.96,£56.78
225,04/01/23,SnapChat,SnapChat-Retargeting,Retargeting,58645,1450,227,"£3,289.28££",£2901.91,East Midlands,CreativeB,0.02472504049791116,£12.78,£2.00,£49.48
226,04/01/23,TikTok,TikTok-Prospecting,Prospecting,26047,332,294,"£12,924.65££",£3132.19,South East,CreativeA,0.01274618958037394,£10.65,£9.43,£120.25
227,04/01/23,Facebook,Facebook-Prospecting,Prospecting,1933,1078,209,"£12,016.48££",£956.3,Yorkshire and the Humber,CreativeC,0.5576823590274185,£4.58,£0.89,£494.72
228,04/01/23,Facebook,Facebook-Prospecting,Prospecting,68822,313,91,"£11,880.68££",£3172.42,North West,CreativeA,0.004547964313736886,£34.86,£10.14,£46.10
229,04/01/23,TikTok,TikTok-Retargeting,Retargeting,23783,1603,20,"£7,142.47££",£600.14,West Midlands,CreativeC,0.06740108480847665,£30.01,£0.37,£25.23
230,04/01/23,Facebook,Facebook-Retargeting,Retargeting,7606,353,151,"£3,878.33££",£7130.18,West Midlands,CreativeA,0.04641072837233763,£47.22,£20.20,£937.44
231,04/01/23,SnapChat,SnapChat-Retargeting,Retargeting,67746,2838,130,"£1,516.46££",£2302.05,East Midlands,CreativeC,0.04189177220795324,£17.71,£0.81,£33.98
232,04/01/23,YouTube,YouTube-Retargeting,Retargeting,14573,396,135,"£2,998.16££",£3273.06,South East,CreativeA,0.02717354010841968,£24.24,£8.27,£224.60
233,04/01/23,Facebook,Facebook-Prospecting,Prospecting,47881,530,26,"£13,626.69££",£883.33,East Midlands,CreativeA,0.011069108832313443,£33.97,£1.67,£18.45
234,04/01/23,SnapChat,SnapChat-Retargeting,Retargeting,32668,1634,67,"£13,396.08££",£3675.78,London,CreativeC,0.050018366597281746,£54.86,£2.25,£112.52
235,04/01/23,Instagram,Instagram-Prospecting,Prospecting,52174,1155,242,"£8,440.57££",£1026.65,South East,CreativeB,0.02213746310422816,£4.24,£0.89,£19.68
236,04/01/23,SnapChat,SnapChat-Retargeting,Retargeting,68743,1966,156,"£8,922.63££",£3412.87,North East,CreativeB,0.02859927556260274,£21.88,£1.74,£49.65
237,04/01/23,YouTube,YouTube-Prospecting,Prospecting,19318,1281,45,"£11,032.04££",£7106.45,South East,CreativeC,0.06631121234082203,£157.92,£5.55,£367.87
238,04/01/23,SnapChat,SnapChat-Prospecting,Prospecting,43691,1037,61,"£3,108.13££",£3611.83,Wales,CreativeB,0.0237348653040672,£59.21,£3.48,£82.67
239,04/01/23,TikTok,TikTok-Retargeting,Retargeting,63792,825,63,"£10,684.04££",£5434.31,Scotland,CreativeA,0.012932656132430399,£86.26,£6.59,£85.19
240,04/01/23,YouTube,YouTube-Prospecting,Prospecting,97528,1494,165,"£11,818.79££",£1458.94,Yorkshire and the Humber,CreativeC,0.015318677713067016,£8.84,£0.98,£14.96
241,05/01/23,Instagram,Instagram-Retargeting,Retargeting,32184,1514,248,"£2,715.72££",£2159.23,Yorkshire and the Humber,CreativeC,0.047042008451404424,£8.71,£1.43,£67.09
242,05/01/23,SnapChat,SnapChat-Retargeting,Retargeting,73560,2813,37,"£7,557.93££",£2278.47,West Midlands,CreativeC,0.03824089178901577,£61.58,£0.81,£30.97
243,05/01/23,SnapChat,SnapChat-Retargeting,Retargeting,40768,156,38,"£10,827.99££",£2493.47,East of England,CreativeB,0.003826530612244898,£65.62,£15.98,£61.16
244,05/01/23,Facebook,Facebook-Retargeting,Retargeting,77154,10,217,"£11,663.70££",£3030.95,South East,CreativeB,0.00012961090805402181,£13.97,£303.09,£39.28
245,05/01/23,SnapChat,SnapChat-Prospecting,Prospecting,55537,341,175,"£10,532.85££",£3755.5,London,CreativeB,0.006140050776959505,£21.46,£11.01,£67.62
246,05/01/23,YouTube,YouTube-Prospecting,Prospecting,14445,1343,91,"£9,283.65££",£6638.4,Northern Ireland,CreativeB,0.09297334717895465,£72.95,£4.94,£459.56
247,05/01/23,YouTube,YouTube-Retargeting,Retargeting,2867,1819,139,"£6,524.71££",£7376.77,Northern Ireland,CreativeA,0.634461109173352,£53.07,£4.06,£2572.99
248,05/01/23,Facebook,Facebook-Retargeting,Retargeting,76094,1565,52,"£12,425.38££",£5037.82,East of England,CreativeB,0.02056666754277604,£96.88,£3.22,£66.21
249,05/01/23,Instagram,Instagram-Prospecting,Prospecting,107801,1922,220,"£9,885.75££",£2553.28,Wales,CreativeC,0.01782914815261454,£11.61,£1.33,£23.69
250,05/01/23,Instagram,Instagram-Retargeting,Retargeting,80436,1378,48,"£15,289.85££",£3276.11,Yorkshire and the Humber,CreativeC,0.01713163260231737,£68.25,£2.38,£40.73
251,05/01/23,SnapChat,SnapChat-Retargeting,Retargeting,6206,3077,121,"£4,597.10££",£3166.9,London,CreativeC,0.4958105059619723,£26.17,£1.03,£510.30
252,05/01/23,SnapChat,SnapChat-Retargeting,Retargeting,10287,1943,47,"£11,833.48££",£5064.62,Wales,CreativeB,0.18887916788179254,£107.76,£2.61,£492.33
253,05/01/23,SnapChat,SnapChat-Retargeting,Retargeting,3340,1072,178,"£8,842.44££",£7542.92,East Midlands,CreativeC,0.3209580838323353,£42.38,£7.04,£2258.36
254,05/01/23,Instagram,Instagram-Retargeting,Retargeting,78110,93,64,"£12,376.26££",£4569.26,Scotland,CreativeA,0.0011906286006913328,£71.39,£49.13,£58.50
255,05/01/23,TikTok,TikTok-Prospecting,Prospecting,14150,2864,131,"£5,969.43££",£2979.94,North East,CreativeB,0.20240282685512367,£22.75,£1.04,£210.60
256,05/01/23,YouTube,YouTube-Retargeting,Retargeting,49324,1179,65,"£8,704.42££",£8772.96,London,CreativeB,0.023903170870164626,£134.97,£7.44,£177.86
257,05/01/23,TikTok,TikTok-Retargeting,Retargeting,15467,1394,57,"£10,171.74££",£878.3,West Midlands,CreativeA,0.09012736794465637,£15.41,£0.63,£56.79
258,05/01/23,TikTok,TikTok-Retargeting,Retargeting,54077,2573,158,"£8,927.40££",£1786.62,North West,CreativeB,0.04758030216173235,£11.31,£0.69,£33.04
259,05/01/23,Instagram,Instagram-Prospecting,Prospecting,105604,510,206,"£10,408.28££",£6764.51,North East,CreativeC,0.004829362524146813,£32.84,£13.26,£64.06
260,05/01/23,TikTok,TikTok-Retargeting,Retargeting,83238,637,161,"£11,133.14££",£1980.41,East Midlands,CreativeB,0.007652754751435642,£12.30,£3.11,£23.79
261,05/01/23,Facebook,Facebook-Retargeting,Retargeting,47918,301,77,"£14,131.99££",£7653.58,Yorkshire and the Humber,CreativeA,0.00628156433907926,£99.40,£25.43,£159.72
262,05/01/23,SnapChat,SnapChat-Prospecting,Prospecting,3609,3221,40,"£12,633.02££",£2906.25,Northern Ireland,CreativeC,0.8924909947353837,£72.66,£0.90,£805.28
263,05/01/23,Facebook,Facebook-Prospecting,Prospecting,77785,151,42,"£1,929.96££",£2633.63,Yorkshire and the Humber,CreativeA,0.0019412483126566818,£62.71,£17.44,£33.86
264,05/01/23,YouTube,YouTube-Prospecting,Prospecting,43828,334,53,"£7,086.47££",£1866.02,West Midlands,CreativeA,0.007620699096468011,£35.21,£5.59,£42.58
265,05/01/23,SnapChat,SnapChat-Prospecting,Prospecting,2861,296,197,"£2,136.51££",£2496.99,Yorkshire and the Humber,CreativeB,0.1034603285564488,£12.68,£8.44,£872.77
266,05/01/23,TikTok,TikTok-Retargeting,Retargeting,41208,8,54,"£8,682.43££",£762.14,North West,CreativeA,0.00019413706076490002,£14.11,£95.27,£18.49
267,05/01/23,YouTube,YouTube-Retargeting,Retargeting,2299,184,25,"£2,599.06££",£2905.05,West Midlands,CreativeC,0.08003479773814702,£116.20,£15.79,£1263.61
268,05/01/23,SnapChat,SnapChat-Retargeting,Retargeting,64959,169,138,"£9,389.21££",£1265.87,West Midlands,CreativeA,0.002601641035114457,£9.17,£7.49,£19.49
269,05/01/23,TikTok,TikTok-Prospecting,Prospecting,14215,2372,74,"£11,787.09££",£4376.51,Northern Ireland,CreativeC,0.1668659866338375,£59.14,£1.85,£307.88
270,05/01/23,Facebook,Facebook-Retargeting,Retargeting,77347,793,139,"£7,289.71££",£1595.5,East of England,CreativeC,0.010252498480871916,£11.48,£2.01,£20.63
271,05/01/23,SnapChat,SnapChat-Prospecting,Prospecting,105874,2325,88,"£13,443.18££",£2350.11,East of England,CreativeC,0.02196006573851937,£26.71,£1.01,£22.20
272,05/01/23,TikTok,TikTok-Prospecting,Prospecting,48887,1496,60,"£7,344.74££",£2491.17,South West,CreativeA,0.030601182318407756,£41.52,£1.67,£50.96
273,05/01/23,Facebook,Facebook-Retargeting,Retargeting,13621,1711,10,"£10,417.97££",£4850.57,South West,CreativeC,0.12561485940826664,£485.06,£2.83,£356.11
274,05/01/23,YouTube,YouTube-Prospecting,Prospecting,97633,3134,160,"£11,095.99££",£3953.87,East Midlands,CreativeB,0.032099802320936566,£24.71,£1.26,£40.50
275,05/01/23,YouTube,YouTube-Prospecting,Prospecting,19430,124,22,"£8,404.73££",£4323.66,Wales,CreativeC,0.00638188368502316,£196.53,£34.87,£222.52
276,05/01/23,YouTube,YouTube-Retargeting,Retargeting,48785,2788,31,"£2,554.51££",£432.7,East of England,CreativeB,0.05714871374397868,£13.96,£0.16,£8.87
277,05/01/23,YouTube,YouTube-Retargeting,Retargeting,22858,1601,210,"£1,462.75££",£2919.44,Northern Ireland,CreativeC,0.07004112345787034,£13.90,£1.82,£127.72
